query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_0455	NIL0171	ORG	NW	Y	Y	N
EDL14_ENG_0456	E0724362	PER	DF	N	N	N
EDL14_ENG_0457	NIL0172	ORG	NW	Y	Y	N
EDL14_ENG_0458	E0679687	GPE	DF	N	N	N
EDL14_ENG_0459	E0153234	PER	WB	N	N	N
EDL14_ENG_0460	NIL0173	ORG	NW	N	Y	N
EDL14_ENG_0461	NIL0174	PER	WB	Y	N	N
EDL14_ENG_0462	NIL0175	PER	NW	N	N	N
EDL14_ENG_0463	E0440272	GPE	NW	N	Y	N
EDL14_ENG_0464	NIL0176	PER	DF	N	N	Y
EDL14_ENG_0465	E0550909	GPE	NW	N	N	N
EDL14_ENG_0466	E0533047	GPE	NW	N	N	N
EDL14_ENG_0467	NIL0126	GPE	WB	N	Y	N
EDL14_ENG_0468	E0784459	ORG	NW	N	N	N
EDL14_ENG_0469	E0141366	PER	NW	N	N	N
EDL14_ENG_0470	E0218546	ORG	WB	Y	Y	N
EDL14_ENG_0471	NIL0177	PER	DF	N	N	Y
EDL14_ENG_0472	NIL0178	GPE	DF	Y	Y	N
EDL14_ENG_0473	E0748134	ORG	NW	N	Y	N
EDL14_ENG_0474	NIL0179	PER	WB	Y	Y	N
EDL14_ENG_0475	NIL0180	PER	DF	N	N	Y
EDL14_ENG_0476	E0673722	PER	DF	N	N	N
EDL14_ENG_0477	E0496842	ORG	NW	Y	Y	N
EDL14_ENG_0478	E0018131	ORG	DF	N	N	N
EDL14_ENG_0479	E0383775	PER	DF	N	N	N
EDL14_ENG_0480	NIL0021	PER	WB	N	N	Y
EDL14_ENG_0481	E0518136	GPE	NW	N	N	N
EDL14_ENG_0482	E0530900	GPE	NW	N	N	N
EDL14_ENG_0483	E0401466	GPE	NW	N	Y	N
EDL14_ENG_0484	NIL0017	PER	DF	N	N	Y
EDL14_ENG_0485	E0132186	PER	DF	N	N	N
EDL14_ENG_0486	E0821764	ORG	WB	N	N	N
EDL14_ENG_0487	E0676446	GPE	NW	N	Y	N
EDL14_ENG_0488	E0756436	GPE	NW	N	N	N
EDL14_ENG_0489	E0193859	ORG	DF	N	N	N
EDL14_ENG_0490	E0625376	GPE	WB	N	Y	N
EDL14_ENG_0491	NIL0181	PER	DF	N	N	Y
EDL14_ENG_0492	E0512959	ORG	NW	N	N	N
EDL14_ENG_0493	NIL0182	ORG	DF	Y	Y	N
EDL14_ENG_0494	NIL0183	PER	DF	N	N	Y
EDL14_ENG_0495	E0246226	GPE	NW	Y	Y	N
EDL14_ENG_0496	E0679687	GPE	NW	N	Y	N
EDL14_ENG_0497	NIL0184	PER	DF	N	N	Y
EDL14_ENG_0498	NIL0044	PER	DF	N	N	Y
EDL14_ENG_0499	E0409686	GPE	NW	N	N	N
EDL14_ENG_0500	E0795301	PER	WB	N	Y	N
EDL14_ENG_0501	E0287282	ORG	NW	N	N	N
EDL14_ENG_0502	E0543242	PER	DF	N	Y	N
EDL14_ENG_0503	E0008721	GPE	DF	N	N	N
EDL14_ENG_0504	NIL0185	PER	DF	N	N	Y
EDL14_ENG_0505	NIL0068	ORG	WB	N	Y	N
EDL14_ENG_0506	NIL0186	PER	NW	Y	Y	N
EDL14_ENG_0507	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_0508	E0044995	PER	NW	N	N	N
EDL14_ENG_0509	NIL0187	PER	DF	N	N	Y
EDL14_ENG_0510	NIL0188	ORG	DF	N	Y	N
EDL14_ENG_0511	E0271076	ORG	DF	N	N	N
EDL14_ENG_0512	E0438229	GPE	NW	N	Y	N
EDL14_ENG_0513	E0689220	ORG	NW	N	N	N
EDL14_ENG_0514	E0045746	GPE	DF	N	N	N
EDL14_ENG_0515	NIL0189	PER	NW	Y	Y	N
EDL14_ENG_0516	E0654418	GPE	NW	N	Y	N
EDL14_ENG_0517	NIL0190	PER	NW	N	N	N
EDL14_ENG_0518	E0512959	ORG	NW	N	N	N
EDL14_ENG_0519	NIL0191	PER	NW	N	N	N
EDL14_ENG_0520	E0272861	GPE	NW	N	Y	N
EDL14_ENG_0521	E0018102	GPE	DF	N	N	N
EDL14_ENG_0522	NIL0192	PER	DF	N	N	Y
EDL14_ENG_0523	E0401466	GPE	DF	N	Y	N
EDL14_ENG_0524	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_0525	E0642555	ORG	NW	N	Y	N
EDL14_ENG_0526	E0348701	PER	DF	N	Y	N
EDL14_ENG_0527	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_0528	E0466642	GPE	DF	N	Y	N
EDL14_ENG_0529	NIL0193	PER	DF	N	N	Y
EDL14_ENG_0530	E0620264	GPE	WB	N	Y	N
EDL14_ENG_0531	NIL0194	ORG	NW	Y	Y	N
EDL14_ENG_0532	E0673722	PER	DF	N	N	N
EDL14_ENG_0533	NIL0195	PER	DF	N	N	Y
EDL14_ENG_0534	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_0535	NIL0196	PER	DF	N	N	Y
EDL14_ENG_0536	NIL0138	PER	DF	N	N	Y
EDL14_ENG_0537	E0099020	GPE	NW	N	N	N
EDL14_ENG_0538	E0297102	GPE	NW	N	N	N
EDL14_ENG_0539	E0819850	PER	WB	N	N	N
EDL14_ENG_0540	NIL0197	PER	NW	N	Y	N
EDL14_ENG_0541	E0202997	ORG	WB	N	Y	N
EDL14_ENG_0542	NIL0198	PER	DF	N	N	Y
EDL14_ENG_0543	E0512959	ORG	NW	N	Y	N
EDL14_ENG_0544	NIL0199	PER	DF	N	N	Y
EDL14_ENG_0545	E0386944	GPE	DF	N	Y	N
EDL14_ENG_0546	NIL0127	PER	NW	Y	Y	N
EDL14_ENG_0547	E0382887	GPE	DF	N	Y	N
EDL14_ENG_0548	E0373300	PER	WB	N	N	N
EDL14_ENG_0549	E0723495	ORG	NW	N	Y	N
EDL14_ENG_0550	E0315026	PER	NW	N	Y	N
EDL14_ENG_0551	E0403804	PER	NW	N	N	N
EDL14_ENG_0552	NIL0023	PER	DF	N	N	Y
EDL14_ENG_0553	E0211705	GPE	NW	Y	Y	N
EDL14_ENG_0554	NIL0200	PER	DF	N	N	Y
EDL14_ENG_0555	NIL0201	ORG	DF	Y	Y	N
EDL14_ENG_0556	E0463400	GPE	DF	N	N	N
EDL14_ENG_0557	E0143563	GPE	NW	N	N	N
EDL14_ENG_0558	NIL0202	PER	NW	Y	N	N
EDL14_ENG_0559	NIL0203	PER	DF	N	N	Y
EDL14_ENG_0560	NIL0111	PER	DF	N	N	Y
EDL14_ENG_0561	NIL0126	GPE	WB	N	N	N
EDL14_ENG_0562	E0641550	GPE	NW	N	N	N
EDL14_ENG_0563	E0784459	ORG	NW	N	N	N
EDL14_ENG_0564	E0171454	GPE	NW	N	N	N
EDL14_ENG_0565	E0463867	PER	NW	N	N	N
EDL14_ENG_0566	E0763922	GPE	NW	N	N	N
EDL14_ENG_0567	E0308710	PER	NW	N	N	N
EDL14_ENG_0568	E0551420	PER	DF	Y	N	N
EDL14_ENG_0569	E0308710	PER	NW	N	N	N
EDL14_ENG_0570	E0201977	PER	DF	N	N	N
EDL14_ENG_0571	E0607903	PER	DF	N	Y	N
EDL14_ENG_0572	E0308752	ORG	DF	N	N	N
EDL14_ENG_0573	NIL0128	ORG	NW	Y	Y	N
EDL14_ENG_0574	E0506233	PER	DF	N	N	N
EDL14_ENG_0575	E0001727	PER	NW	N	N	N
EDL14_ENG_0576	E0127848	ORG	NW	N	N	N
EDL14_ENG_0577	NIL0204	PER	NW	Y	N	N
EDL14_ENG_0578	NIL0146	PER	NW	N	N	N
EDL14_ENG_0579	E0401466	GPE	NW	N	N	N
EDL14_ENG_0580	E0145816	GPE	DF	N	Y	N
EDL14_ENG_0581	E0094353	GPE	NW	Y	Y	N
EDL14_ENG_0582	E0018102	GPE	NW	N	Y	N
EDL14_ENG_0583	E0754892	ORG	WB	N	N	N
EDL14_ENG_0584	E0039758	PER	DF	N	Y	N
EDL14_ENG_0585	E0384640	PER	NW	N	N	N
EDL14_ENG_0586	E0721872	ORG	DF	N	N	N
EDL14_ENG_0587	NIL0114	PER	WB	N	Y	N
EDL14_ENG_0588	E0745362	PER	NW	N	N	N
EDL14_ENG_0589	E0141366	PER	NW	N	Y	N
EDL14_ENG_0590	NIL0100	PER	WB	N	N	Y
EDL14_ENG_0591	NIL0178	GPE	NW	N	Y	N
EDL14_ENG_0592	E0499290	PER	DF	N	Y	N
EDL14_ENG_0593	NIL0205	PER	DF	N	N	Y
EDL14_ENG_0594	NIL0206	ORG	DF	Y	Y	N
EDL14_ENG_0595	NIL0207	PER	DF	N	N	Y
EDL14_ENG_0596	E0141366	PER	NW	N	N	N
EDL14_ENG_0597	NIL0030	PER	DF	N	N	Y
EDL14_ENG_0598	E0819391	PER	DF	N	N	N
EDL14_ENG_0599	NIL0208	PER	NW	N	N	N
EDL14_ENG_0600	NIL0030	PER	DF	N	N	Y
EDL14_ENG_0601	E0718625	PER	DF	Y	N	N
EDL14_ENG_0602	E0491897	PER	WB	N	N	N
EDL14_ENG_0603	NIL0126	GPE	NW	N	N	N
EDL14_ENG_0604	E0083620	PER	NW	N	Y	N
EDL14_ENG_0605	NIL0209	PER	WB	N	N	Y
EDL14_ENG_0606	E0411501	PER	DF	N	Y	N
EDL14_ENG_0607	NIL0166	PER	WB	N	N	Y
EDL14_ENG_0608	E0533885	PER	DF	Y	N	N
EDL14_ENG_0609	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_0610	E0620264	GPE	WB	N	N	N
EDL14_ENG_0611	NIL0210	PER	NW	Y	N	N
EDL14_ENG_0612	E0734088	GPE	NW	N	Y	N
EDL14_ENG_0613	NIL0211	PER	DF	Y	Y	N
EDL14_ENG_0614	E0273299	GPE	NW	N	Y	N
EDL14_ENG_0615	E0530900	GPE	WB	N	N	N
EDL14_ENG_0616	E0324907	PER	NW	Y	N	N
EDL14_ENG_0617	NIL0212	PER	DF	N	N	Y
EDL14_ENG_0618	E0309349	PER	NW	N	N	N
EDL14_ENG_0619	NIL0034	ORG	NW	N	N	N
EDL14_ENG_0620	NIL0213	PER	DF	N	N	Y
EDL14_ENG_0621	NIL0214	GPE	NW	N	N	N
EDL14_ENG_0622	NIL0215	PER	DF	N	N	Y
EDL14_ENG_0623	NIL0216	PER	DF	N	N	Y
EDL14_ENG_0624	E0078394	ORG	DF	N	N	N
EDL14_ENG_0625	E0273299	GPE	NW	N	Y	N
EDL14_ENG_0626	E0154017	ORG	DF	N	N	N
EDL14_ENG_0627	NIL0217	GPE	WB	N	N	N
EDL14_ENG_0628	NIL0218	PER	WB	N	N	Y
EDL14_ENG_0629	E0240539	GPE	NW	N	N	N
EDL14_ENG_0630	E0083620	PER	NW	N	Y	N
EDL14_ENG_0631	NIL0219	PER	NW	N	Y	N
EDL14_ENG_0632	NIL0220	ORG	NW	N	Y	N
EDL14_ENG_0633	NIL0077	ORG	NW	Y	Y	N
EDL14_ENG_0634	E0530900	GPE	NW	N	N	N
EDL14_ENG_0635	E0290539	PER	DF	N	Y	N
EDL14_ENG_0636	E0382887	GPE	DF	N	Y	N
EDL14_ENG_0637	E0576592	ORG	WB	N	Y	N
EDL14_ENG_0638	E0619582	PER	NW	N	Y	N
EDL14_ENG_0639	E0382887	GPE	DF	N	Y	N
EDL14_ENG_0640	E0679687	GPE	DF	N	N	N
EDL14_ENG_0641	E0689814	PER	NW	N	N	N
EDL14_ENG_0642	NIL0151	PER	WB	N	Y	N
EDL14_ENG_0643	NIL0221	ORG	NW	Y	Y	N
EDL14_ENG_0644	E0397283	GPE	DF	N	N	N
EDL14_ENG_0645	NIL0222	ORG	NW	N	N	N
EDL14_ENG_0646	NIL0223	PER	WB	Y	Y	N
EDL14_ENG_0647	NIL0088	PER	DF	N	N	Y
EDL14_ENG_0648	E0173529	ORG	WB	N	N	N
EDL14_ENG_0649	NIL0224	PER	WB	N	N	Y
EDL14_ENG_0650	E0790879	GPE	NW	N	N	N
EDL14_ENG_0651	NIL0225	PER	WB	Y	N	N
EDL14_ENG_0652	E0428472	PER	NW	N	N	N
EDL14_ENG_0653	E0377669	PER	WB	N	Y	N
EDL14_ENG_0654	NIL0226	PER	NW	Y	Y	N
EDL14_ENG_0655	E0441696	GPE	NW	N	Y	N
EDL14_ENG_0656	E0647882	GPE	NW	N	Y	N
EDL14_ENG_0657	NIL0227	ORG	NW	Y	Y	N
EDL14_ENG_0658	E0372728	PER	NW	N	Y	N
EDL14_ENG_0659	E0375368	PER	DF	N	N	N
EDL14_ENG_0660	E0173529	ORG	NW	N	N	N
EDL14_ENG_0661	E0182313	PER	NW	N	N	N
EDL14_ENG_0662	NIL0228	PER	DF	N	N	N
EDL14_ENG_0663	E0433287	GPE	WB	N	Y	N
EDL14_ENG_0664	E0546884	ORG	WB	N	Y	N
EDL14_ENG_0665	NIL0229	PER	WB	Y	Y	Y
EDL14_ENG_0666	NIL0207	PER	DF	N	N	Y
EDL14_ENG_0667	E0319064	PER	DF	N	N	N
EDL14_ENG_0668	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_0669	NIL0184	PER	DF	N	N	Y
EDL14_ENG_0670	NIL0230	PER	DF	N	N	Y
EDL14_ENG_0671	E0112069	GPE	NW	N	N	N
EDL14_ENG_0672	NIL0231	ORG	NW	Y	Y	N
EDL14_ENG_0673	NIL0232	PER	NW	N	N	N
EDL14_ENG_0674	E0595046	PER	NW	N	Y	N
EDL14_ENG_0675	E0243844	GPE	NW	N	Y	N
EDL14_ENG_0676	E0411442	GPE	WB	N	N	N
EDL14_ENG_0677	E0253605	GPE	NW	N	N	N
EDL14_ENG_0678	E0393520	GPE	DF	N	Y	N
EDL14_ENG_0679	E0141366	PER	DF	N	Y	N
EDL14_ENG_0680	E0344636	ORG	NW	N	N	N
EDL14_ENG_0681	E0124796	ORG	NW	N	N	N
EDL14_ENG_0682	NIL0070	PER	WB	Y	N	N
EDL14_ENG_0683	NIL0233	PER	DF	N	N	Y
EDL14_ENG_0684	E0763640	ORG	NW	N	N	N
EDL14_ENG_0685	NIL0234	PER	NW	N	N	N
EDL14_ENG_0686	NIL0235	GPE	DF	N	Y	N
EDL14_ENG_0687	E0648545	GPE	NW	N	Y	N
EDL14_ENG_0688	NIL0033	PER	NW	N	Y	N
EDL14_ENG_0689	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_0690	NIL0236	PER	WB	N	Y	N
EDL14_ENG_0691	E0481877	PER	NW	N	Y	N
EDL14_ENG_0692	E0349545	PER	NW	N	N	N
EDL14_ENG_0693	E0337941	PER	DF	N	N	N
EDL14_ENG_0694	E0033739	PER	NW	N	N	N
EDL14_ENG_0695	E0595046	PER	NW	N	Y	N
EDL14_ENG_0696	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_0697	NIL0237	PER	WB	N	Y	N
EDL14_ENG_0698	E0299270	PER	NW	N	N	N
EDL14_ENG_0699	E0145283	GPE	DF	Y	Y	N
EDL14_ENG_0700	NIL0238	GPE	NW	N	N	N
EDL14_ENG_0701	NIL0239	PER	DF	N	N	Y
EDL14_ENG_0702	E0211468	PER	NW	N	N	N
EDL14_ENG_0703	NIL0033	PER	NW	N	Y	N
EDL14_ENG_0704	E0799505	GPE	NW	N	N	N
EDL14_ENG_0705	NIL0240	PER	DF	N	N	Y
EDL14_ENG_0706	E0793624	GPE	DF	N	Y	N
EDL14_ENG_0707	NIL0241	GPE	DF	N	Y	N
EDL14_ENG_0708	E0620264	GPE	WB	N	N	N
EDL14_ENG_0709	NIL0075	PER	DF	N	N	Y
EDL14_ENG_0710	NIL0242	ORG	DF	N	Y	N
EDL14_ENG_0711	E0240157	GPE	NW	N	Y	N
EDL14_ENG_0712	E0679734	ORG	DF	N	N	N
EDL14_ENG_0713	NIL0243	PER	NW	Y	Y	N
EDL14_ENG_0714	E0325971	ORG	WB	Y	N	N
EDL14_ENG_0715	NIL0126	GPE	NW	N	N	N
EDL14_ENG_0716	E0812522	ORG	NW	N	N	N
EDL14_ENG_0717	NIL0155	PER	NW	N	N	N
EDL14_ENG_0718	NIL0244	ORG	NW	N	N	N
EDL14_ENG_0719	E0784459	ORG	NW	N	N	N
EDL14_ENG_0720	E0786304	ORG	NW	Y	Y	N
EDL14_ENG_0721	E0679508	ORG	NW	N	N	N
EDL14_ENG_0722	E0525761	GPE	NW	N	Y	N
EDL14_ENG_0723	NIL0245	PER	NW	Y	N	N
EDL14_ENG_0724	E0176758	GPE	NW	N	N	N
EDL14_ENG_0725	NIL0246	GPE	WB	N	Y	N
EDL14_ENG_0726	NIL0247	ORG	WB	Y	Y	N
EDL14_ENG_0727	NIL0248	GPE	NW	N	Y	N
EDL14_ENG_0728	E0712915	PER	NW	N	N	N
EDL14_ENG_0729	NIL0102	PER	NW	N	Y	N
EDL14_ENG_0730	E0269274	GPE	DF	N	Y	N
EDL14_ENG_0731	NIL0249	PER	NW	N	N	N
EDL14_ENG_0732	NIL0250	PER	WB	Y	Y	N
EDL14_ENG_0733	E0601466	ORG	WB	N	N	N
EDL14_ENG_0734	NIL0251	PER	NW	N	N	N
EDL14_ENG_0735	E0440272	GPE	NW	N	N	N
EDL14_ENG_0736	E0172063	ORG	NW	N	Y	N
EDL14_ENG_0737	E0315026	PER	NW	N	N	N
EDL14_ENG_0738	NIL0231	ORG	NW	Y	Y	N
EDL14_ENG_0739	NIL0208	PER	NW	N	N	N
EDL14_ENG_0740	E0575544	ORG	DF	N	N	N
EDL14_ENG_0741	NIL0252	PER	WB	N	N	Y
EDL14_ENG_0742	NIL0088	PER	DF	N	N	Y
EDL14_ENG_0743	NIL0253	ORG	WB	Y	Y	N
EDL14_ENG_0744	E0070120	PER	NW	N	Y	N
EDL14_ENG_0745	E0373300	PER	WB	N	N	N
EDL14_ENG_0746	NIL0254	ORG	WB	N	N	N
EDL14_ENG_0747	E0482116	PER	WB	N	N	N
EDL14_ENG_0748	E0506233	PER	DF	N	N	N
EDL14_ENG_0749	E0312888	PER	WB	N	N	N
EDL14_ENG_0750	NIL0255	ORG	NW	N	Y	N
EDL14_ENG_0751	NIL0021	PER	WB	N	N	Y
EDL14_ENG_0752	E0397283	GPE	DF	N	N	N
EDL14_ENG_0753	NIL0256	ORG	NW	N	N	N
EDL14_ENG_0754	NIL0257	ORG	WB	N	N	N
EDL14_ENG_0755	E0190092	ORG	NW	N	N	N
EDL14_ENG_0756	E0682398	PER	DF	N	Y	N
EDL14_ENG_0757	NIL0258	PER	WB	N	N	Y
EDL14_ENG_0758	NIL0259	ORG	DF	N	Y	N
EDL14_ENG_0759	NIL0260	PER	WB	N	N	Y
EDL14_ENG_0760	NIL0023	PER	DF	N	N	Y
EDL14_ENG_0761	E0783685	PER	WB	N	N	N
EDL14_ENG_0762	NIL0261	PER	DF	N	N	Y
EDL14_ENG_0763	E0281438	PER	DF	N	Y	N
EDL14_ENG_0764	NIL0262	GPE	DF	N	N	N
EDL14_ENG_0765	NIL0263	PER	NW	Y	N	N
EDL14_ENG_0766	NIL0122	PER	NW	N	Y	N
EDL14_ENG_0767	E0078394	ORG	NW	N	Y	N
EDL14_ENG_0768	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_0769	E0644153	PER	WB	N	N	N
EDL14_ENG_0770	E0218405	PER	DF	N	Y	N
EDL14_ENG_0771	E0673722	PER	DF	N	N	N
EDL14_ENG_0772	E0287282	ORG	NW	N	N	N
EDL14_ENG_0773	NIL0264	ORG	NW	N	Y	N
EDL14_ENG_0774	E0099020	GPE	NW	N	Y	N
EDL14_ENG_0775	E0175585	GPE	NW	N	N	N
EDL14_ENG_0776	E0707513	ORG	NW	N	Y	N
EDL14_ENG_0777	NIL0046	PER	DF	N	N	Y
EDL14_ENG_0778	NIL0265	PER	DF	N	Y	N
EDL14_ENG_0779	E0533047	GPE	WB	N	N	N
EDL14_ENG_0780	NIL0266	PER	NW	Y	N	N
EDL14_ENG_0781	NIL0207	PER	DF	N	N	Y
EDL14_ENG_0782	E0777095	ORG	NW	N	N	N
EDL14_ENG_0783	E0311458	ORG	WB	N	Y	N
EDL14_ENG_0784	E0598443	PER	WB	N	Y	N
EDL14_ENG_0785	E0640682	ORG	NW	Y	Y	N
EDL14_ENG_0786	E0411442	GPE	WB	Y	N	N
EDL14_ENG_0787	E0201977	PER	DF	N	N	N
EDL14_ENG_0788	E0273299	GPE	NW	N	N	N
EDL14_ENG_0789	E0421523	PER	DF	N	N	N
EDL14_ENG_0790	NIL0267	ORG	NW	Y	N	N
EDL14_ENG_0791	E0718219	ORG	NW	N	N	N
EDL14_ENG_0792	E0094353	GPE	NW	N	N	N
EDL14_ENG_0793	E0679687	GPE	DF	N	N	N
EDL14_ENG_0794	E0743050	PER	DF	N	N	N
EDL14_ENG_0795	E0578237	GPE	WB	N	N	N
EDL14_ENG_0796	E0352938	PER	WB	N	N	N
EDL14_ENG_0797	E0145816	GPE	WB	N	N	N
EDL14_ENG_0798	NIL0268	PER	NW	Y	Y	N
EDL14_ENG_0799	E0679687	GPE	NW	N	Y	N
EDL14_ENG_0800	NIL0269	PER	DF	N	N	Y
EDL14_ENG_0801	E0458702	ORG	DF	N	Y	N
EDL14_ENG_0802	E0173529	ORG	WB	N	N	N
EDL14_ENG_0803	NIL0018	ORG	NW	Y	Y	N
EDL14_ENG_0804	E0024433	PER	NW	N	N	N
EDL14_ENG_0805	E0009521	PER	DF	N	Y	N
EDL14_ENG_0806	E0662311	PER	WB	N	Y	N
EDL14_ENG_0807	NIL0270	PER	DF	N	N	N
EDL14_ENG_0808	NIL0117	PER	DF	N	N	Y
EDL14_ENG_0809	NIL0197	PER	NW	N	Y	N
EDL14_ENG_0810	E0020414	ORG	WB	N	N	N
EDL14_ENG_0811	E0661270	PER	DF	N	N	N
EDL14_ENG_0812	E0433287	GPE	NW	N	Y	N
EDL14_ENG_0813	NIL0034	ORG	NW	N	N	N
EDL14_ENG_0814	NIL0186	PER	NW	Y	N	N
EDL14_ENG_0815	E0375368	PER	DF	N	N	N
EDL14_ENG_0816	NIL0271	PER	WB	N	N	N
EDL14_ENG_0817	E0679687	GPE	DF	N	Y	N
EDL14_ENG_0818	NIL0111	PER	DF	N	N	Y
EDL14_ENG_0819	NIL0028	PER	DF	N	N	Y
EDL14_ENG_0820	NIL0272	PER	WB	Y	N	N
EDL14_ENG_0821	NIL0273	ORG	NW	N	N	N
EDL14_ENG_0822	NIL0227	ORG	NW	Y	Y	N
EDL14_ENG_0823	NIL0274	PER	DF	Y	Y	N
EDL14_ENG_0824	NIL0275	PER	DF	N	N	Y
EDL14_ENG_0825	E0817917	PER	NW	N	N	N
EDL14_ENG_0826	NIL0276	PER	WB	N	Y	N
EDL14_ENG_0827	NIL0227	ORG	NW	Y	Y	N
EDL14_ENG_0828	NIL0277	PER	DF	N	N	Y
EDL14_ENG_0829	E0612089	GPE	WB	N	Y	N
EDL14_ENG_0830	E0409686	GPE	NW	N	N	N
EDL14_ENG_0831	NIL0278	PER	DF	N	N	Y
EDL14_ENG_0832	E0611539	ORG	NW	N	N	N
EDL14_ENG_0833	NIL0088	PER	DF	N	N	Y
EDL14_ENG_0834	NIL0279	PER	DF	N	N	Y
EDL14_ENG_0835	NIL0280	ORG	DF	Y	Y	N
EDL14_ENG_0836	E0100324	PER	DF	N	N	N
EDL14_ENG_0837	E0493745	PER	DF	N	N	N
EDL14_ENG_0838	NIL0281	GPE	WB	N	N	N
EDL14_ENG_0839	NIL0256	ORG	NW	N	N	N
EDL14_ENG_0840	E0182248	GPE	DF	Y	Y	N
EDL14_ENG_0841	NIL0282	ORG	NW	N	N	N
EDL14_ENG_0842	E0134888	PER	NW	Y	Y	N
EDL14_ENG_0843	NIL0033	PER	NW	N	Y	N
EDL14_ENG_0844	E0243844	GPE	NW	N	Y	N
EDL14_ENG_0845	E0750963	PER	DF	N	N	N
EDL14_ENG_0846	NIL0283	PER	DF	N	N	Y
EDL14_ENG_0847	NIL0042	PER	NW	N	N	N
EDL14_ENG_0848	NIL0284	PER	NW	Y	N	N
EDL14_ENG_0849	NIL0285	ORG	WB	N	Y	N
EDL14_ENG_0850	E0382887	GPE	WB	N	Y	N
EDL14_ENG_0851	NIL0286	PER	WB	N	N	Y
EDL14_ENG_0852	E0439447	PER	WB	N	N	N
EDL14_ENG_0853	E0593713	ORG	NW	N	N	N
EDL14_ENG_0854	NIL0287	PER	DF	N	N	Y
EDL14_ENG_0855	NIL0288	PER	DF	N	N	Y
EDL14_ENG_0856	E0801305	PER	DF	N	Y	N
EDL14_ENG_0857	NIL0260	PER	WB	N	N	Y
EDL14_ENG_0858	NIL0214	GPE	NW	Y	Y	N
EDL14_ENG_0859	E0782811	PER	NW	N	Y	N
EDL14_ENG_0860	NIL0105	PER	DF	N	N	Y
EDL14_ENG_0861	E0494136	PER	NW	N	N	N
EDL14_ENG_0862	E0578237	GPE	WB	N	N	N
EDL14_ENG_0863	E0607903	PER	DF	N	Y	N
EDL14_ENG_0864	E0679734	ORG	WB	N	Y	N
EDL14_ENG_0865	NIL0166	PER	WB	N	N	Y
EDL14_ENG_0866	NIL0173	ORG	NW	Y	Y	N
EDL14_ENG_0867	E0074676	GPE	NW	N	N	N
EDL14_ENG_0868	E0344636	ORG	NW	N	N	N
EDL14_ENG_0869	E0406058	GPE	WB	N	N	N
EDL14_ENG_0870	NIL0289	ORG	NW	Y	N	N
EDL14_ENG_0871	E0679687	GPE	DF	N	N	N
EDL14_ENG_0872	E0570810	PER	NW	N	Y	N
EDL14_ENG_0873	E0315026	PER	NW	N	Y	N
EDL14_ENG_0874	NIL0244	ORG	NW	N	N	N
EDL14_ENG_0875	E0401466	GPE	NW	N	N	N
EDL14_ENG_0876	NIL0184	PER	DF	N	N	Y
EDL14_ENG_0877	NIL0290	ORG	NW	Y	Y	N
EDL14_ENG_0878	NIL0291	PER	NW	Y	Y	N
EDL14_ENG_0879	E0693832	GPE	NW	N	N	N
EDL14_ENG_0880	E0411501	PER	DF	N	Y	N
EDL14_ENG_0881	E0182788	GPE	DF	N	Y	N
EDL14_ENG_0882	E0427801	GPE	NW	N	N	N
EDL14_ENG_0883	E0595046	PER	NW	N	Y	N
EDL14_ENG_0884	E0584234	PER	DF	N	N	N
EDL14_ENG_0885	NIL0292	PER	DF	N	N	Y
EDL14_ENG_0886	E0742859	ORG	NW	Y	N	N
EDL14_ENG_0887	E0349508	GPE	NW	N	N	N
EDL14_ENG_0888	NIL0293	PER	WB	Y	Y	N
EDL14_ENG_0889	E0679687	GPE	DF	N	N	N
EDL14_ENG_0890	E0141366	PER	NW	N	N	N
EDL14_ENG_0891	E0095957	ORG	NW	N	N	N
EDL14_ENG_0892	E0739132	GPE	NW	N	N	N
EDL14_ENG_0893	E0686840	PER	DF	N	Y	N
EDL14_ENG_0894	E0775832	PER	DF	N	Y	N
EDL14_ENG_0895	E0106105	GPE	WB	N	N	N
EDL14_ENG_0896	E0593713	ORG	WB	N	N	N
EDL14_ENG_0897	E0182248	GPE	DF	Y	Y	N
EDL14_ENG_0898	E0171454	GPE	NW	N	Y	N
EDL14_ENG_0899	NIL0294	PER	DF	N	N	Y
EDL14_ENG_0900	NIL0103	PER	WB	N	N	Y
EDL14_ENG_0901	NIL0295	ORG	NW	Y	Y	N
EDL14_ENG_0902	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_0903	E0257933	GPE	NW	N	Y	N
EDL14_ENG_0904	E0684320	PER	NW	Y	N	N
EDL14_ENG_0905	NIL0296	PER	DF	N	N	Y
EDL14_ENG_0906	NIL0194	ORG	NW	Y	Y	N
EDL14_ENG_0907	NIL0197	PER	NW	N	Y	N
EDL14_ENG_0908	E0127848	ORG	NW	N	N	N
EDL14_ENG_0909	E0463867	PER	NW	N	N	N
